N, WxH, Clock, Param0, Param1, Param2
9, 160x160, 4473145, 0.1, 0.2, 3, asm2
10, 160x160, 4278771, 0.1, 0.2, 3, asm2
11, 160x160, 5157820, 0.1, 0.2, 3, asm2
12, 160x160, 4485580, 0.1, 0.2, 3, asm2
13, 160x160, 6127965, 0.1, 0.2, 3, asm2
14, 160x160, 4315300, 0.1, 0.2, 3, asm2
15, 160x160, 3412106, 0.1, 0.2, 3, asm2
16, 160x160, 3389410, 0.1, 0.2, 3, asm2
17, 160x160, 3396779, 0.1, 0.2, 3, asm2
18, 160x160, 3488951, 0.1, 0.2, 3, asm2
19, 160x160, 3431864, 0.1, 0.2, 3, asm2
20, 160x160, 3464855, 0.1, 0.2, 3, asm2
21, 160x160, 3312654, 0.1, 0.2, 3, asm2
22, 160x160, 3420706, 0.1, 0.2, 3, asm2
23, 160x160, 7368807, 0.1, 0.2, 3, asm2
24, 160x160, 3588655, 0.1, 0.2, 3, asm2
25, 160x160, 3429612, 0.1, 0.2, 3, asm2
26, 160x160, 3396588, 0.1, 0.2, 3, asm2
27, 160x160, 4667474, 0.1, 0.2, 3, asm2
28, 160x160, 5429830, 0.1, 0.2, 3, asm2
29, 160x160, 4394029, 0.1, 0.2, 3, asm2
30, 160x160, 3378263, 0.1, 0.2, 3, asm2
31, 160x160, 6179075, 0.1, 0.2, 3, asm2
32, 160x160, 3389479, 0.1, 0.2, 3, asm2
33, 160x160, 4278479, 0.1, 0.2, 3, asm2
34, 160x160, 4722295, 0.1, 0.2, 3, asm2
35, 160x160, 3331016, 0.1, 0.2, 3, asm2
36, 160x160, 4282887, 0.1, 0.2, 3, asm2
37, 160x160, 4361200, 0.1, 0.2, 3, asm2
38, 160x160, 3428997, 0.1, 0.2, 3, asm2
39, 160x160, 3882253, 0.1, 0.2, 3, asm2
40, 160x160, 3558500, 0.1, 0.2, 3, asm2
41, 160x160, 3328115, 0.1, 0.2, 3, asm2
42, 160x160, 3531863, 0.1, 0.2, 3, asm2
43, 160x160, 4521916, 0.1, 0.2, 3, asm2
44, 160x160, 3558260, 0.1, 0.2, 3, asm2
45, 160x160, 4504078, 0.1, 0.2, 3, asm2
46, 160x160, 4277991, 0.1, 0.2, 3, asm2
47, 160x160, 4911308, 0.1, 0.2, 3, asm2
48, 160x160, 4543949, 0.1, 0.2, 3, asm2
49, 160x160, 5731595, 0.1, 0.2, 3, asm2
50, 160x160, 3514628, 0.1, 0.2, 3, asm2
51, 160x160, 6430484, 0.1, 0.2, 3, asm2
52, 160x160, 3871205, 0.1, 0.2, 3, asm2
53, 160x160, 5789660, 0.1, 0.2, 3, asm2
54, 160x160, 4534737, 0.1, 0.2, 3, asm2
55, 160x160, 5751975, 0.1, 0.2, 3, asm2
56, 160x160, 3444015, 0.1, 0.2, 3, asm2
57, 160x160, 4485672, 0.1, 0.2, 3, asm2
58, 160x160, 3598794, 0.1, 0.2, 3, asm2
59, 160x160, 3474840, 0.1, 0.2, 3, asm2
60, 160x160, 3311678, 0.1, 0.2, 3, asm2
61, 160x160, 7922219, 0.1, 0.2, 3, asm2
62, 160x160, 4310205, 0.1, 0.2, 3, asm2
63, 160x160, 7348932, 0.1, 0.2, 3, asm2
64, 160x160, 4708850, 0.1, 0.2, 3, asm2
65, 160x160, 3447322, 0.1, 0.2, 3, asm2
66, 160x160, 4184772, 0.1, 0.2, 3, asm2
67, 160x160, 3576585, 0.1, 0.2, 3, asm2
68, 160x160, 4467992, 0.1, 0.2, 3, asm2
69, 160x160, 6115990, 0.1, 0.2, 3, asm2
70, 160x160, 3403279, 0.1, 0.2, 3, asm2
71, 160x160, 7332528, 0.1, 0.2, 3, asm2
72, 160x160, 3380451, 0.1, 0.2, 3, asm2
73, 160x160, 4233824, 0.1, 0.2, 3, asm2
74, 160x160, 3747428, 0.1, 0.2, 3, asm2
75, 160x160, 4501996, 0.1, 0.2, 3, asm2
76, 160x160, 4717678, 0.1, 0.2, 3, asm2
77, 160x160, 3313555, 0.1, 0.2, 3, asm2
78, 160x160, 7935072, 0.1, 0.2, 3, asm2
79, 160x160, 3436957, 0.1, 0.2, 3, asm2
80, 160x160, 5156842, 0.1, 0.2, 3, asm2
81, 160x160, 3330263, 0.1, 0.2, 3, asm2
82, 160x160, 4401316, 0.1, 0.2, 3, asm2
83, 160x160, 6043140, 0.1, 0.2, 3, asm2
84, 160x160, 4551070, 0.1, 0.2, 3, asm2
85, 160x160, 5983945, 0.1, 0.2, 3, asm2
86, 160x160, 3466978, 0.1, 0.2, 3, asm2
87, 160x160, 3385159, 0.1, 0.2, 3, asm2
88, 160x160, 8661350, 0.1, 0.2, 3, asm2
89, 160x160, 3327603, 0.1, 0.2, 3, asm2
90, 160x160, 4312325, 0.1, 0.2, 3, asm2
91, 160x160, 4386013, 0.1, 0.2, 3, asm2
92, 160x160, 3370466, 0.1, 0.2, 3, asm2
93, 160x160, 3393245, 0.1, 0.2, 3, asm2
94, 160x160, 6489594, 0.1, 0.2, 3, asm2
95, 160x160, 3410316, 0.1, 0.2, 3, asm2
96, 160x160, 6845876, 0.1, 0.2, 3, asm2
97, 160x160, 3327794, 0.1, 0.2, 3, asm2
98, 160x160, 4535357, 0.1, 0.2, 3, asm2
99, 160x160, 3328688, 0.1, 0.2, 3, asm2
100, 160x160, 6876816, 0.1, 0.2, 3, asm2
