N, WxH, Clock, Param0, Param1, Param2
95, 164x160, 3329236, 0.1, 0.2, 3, asm2
96, 164x160, 5181923, 0.1, 0.2, 3, asm2
97, 164x160, 4483976, 0.1, 0.2, 3, asm2
98, 164x160, 3558525, 0.1, 0.2, 3, asm2
99, 164x160, 3328727, 0.1, 0.2, 3, asm2
100, 164x160, 5788935, 0.1, 0.2, 3, asm2
1, 160x160, 5648865, 0.1, 0.2, 3, asm2
2, 160x160, 3676642, 0.1, 0.2, 3, asm2
3, 160x160, 8500925, 0.1, 0.2, 3, asm2
4, 160x160, 3546809, 0.1, 0.2, 3, asm2
5, 160x160, 4842648, 0.1, 0.2, 3, asm2
6, 160x160, 4314738, 0.1, 0.2, 3, asm2
7, 160x160, 4862520, 0.1, 0.2, 3, asm2
8, 160x160, 3341745, 0.1, 0.2, 3, asm2
9, 160x160, 4779725, 0.1, 0.2, 3, asm2
10, 160x160, 4295525, 0.1, 0.2, 3, asm2
11, 160x160, 5083375, 0.1, 0.2, 3, asm2
12, 160x160, 6003185, 0.1, 0.2, 3, asm2
13, 160x160, 6355606, 0.1, 0.2, 3, asm2
14, 160x160, 5728510, 0.1, 0.2, 3, asm2
15, 160x160, 6321027, 0.1, 0.2, 3, asm2
16, 160x160, 4302375, 0.1, 0.2, 3, asm2
17, 160x160, 3370118, 0.1, 0.2, 3, asm2
18, 160x160, 6130730, 0.1, 0.2, 3, asm2
19, 160x160, 4206265, 0.1, 0.2, 3, asm2
20, 160x160, 3892498, 0.1, 0.2, 3, asm2
21, 160x160, 3350363, 0.1, 0.2, 3, asm2
22, 160x160, 7314964, 0.1, 0.2, 3, asm2
23, 160x160, 3505967, 0.1, 0.2, 3, asm2
24, 160x160, 3291227, 0.1, 0.2, 3, asm2
25, 160x160, 3428443, 0.1, 0.2, 3, asm2
26, 160x160, 4622974, 0.1, 0.2, 3, asm2
27, 160x160, 7779475, 0.1, 0.2, 3, asm2
28, 160x160, 4237600, 0.1, 0.2, 3, asm2
29, 160x160, 4512833, 0.1, 0.2, 3, asm2
30, 160x160, 3280258, 0.1, 0.2, 3, asm2
31, 160x160, 3411788, 0.1, 0.2, 3, asm2
32, 160x160, 4026211, 0.1, 0.2, 3, asm2
33, 160x160, 4237363, 0.1, 0.2, 3, asm2
34, 160x160, 5984385, 0.1, 0.2, 3, asm2
35, 160x160, 3502044, 0.1, 0.2, 3, asm2
36, 160x160, 4272734, 0.1, 0.2, 3, asm2
37, 160x160, 4859320, 0.1, 0.2, 3, asm2
38, 160x160, 5121391, 0.1, 0.2, 3, asm2
39, 160x160, 3519092, 0.1, 0.2, 3, asm2
40, 160x160, 5156185, 0.1, 0.2, 3, asm2
41, 160x160, 3371736, 0.1, 0.2, 3, asm2
42, 160x160, 3386412, 0.1, 0.2, 3, asm2
43, 160x160, 5648810, 0.1, 0.2, 3, asm2
44, 160x160, 3507901, 0.1, 0.2, 3, asm2
45, 160x160, 6039930, 0.1, 0.2, 3, asm2
46, 160x160, 4328266, 0.1, 0.2, 3, asm2
47, 160x160, 4335067, 0.1, 0.2, 3, asm2
48, 160x160, 4525144, 0.1, 0.2, 3, asm2
49, 160x160, 3492760, 0.1, 0.2, 3, asm2
50, 160x160, 4311242, 0.1, 0.2, 3, asm2
51, 160x160, 3280715, 0.1, 0.2, 3, asm2
52, 160x160, 3292088, 0.1, 0.2, 3, asm2
53, 160x160, 3427817, 0.1, 0.2, 3, asm2
54, 160x160, 5982425, 0.1, 0.2, 3, asm2
55, 160x160, 5368565, 0.1, 0.2, 3, asm2
56, 160x160, 3373103, 0.1, 0.2, 3, asm2
57, 160x160, 3439141, 0.1, 0.2, 3, asm2
58, 160x160, 5981955, 0.1, 0.2, 3, asm2
59, 160x160, 4482988, 0.1, 0.2, 3, asm2
60, 160x160, 4245392, 0.1, 0.2, 3, asm2
61, 160x160, 3339866, 0.1, 0.2, 3, asm2
62, 160x160, 5386465, 0.1, 0.2, 3, asm2
63, 160x160, 3280063, 0.1, 0.2, 3, asm2
64, 160x160, 3980616, 0.1, 0.2, 3, asm2
65, 160x160, 6041055, 0.1, 0.2, 3, asm2
66, 160x160, 3616722, 0.1, 0.2, 3, asm2
67, 160x160, 3291597, 0.1, 0.2, 3, asm2
68, 160x160, 4297121, 0.1, 0.2, 3, asm2
69, 160x160, 3383604, 0.1, 0.2, 3, asm2
70, 160x160, 3280594, 0.1, 0.2, 3, asm2
71, 160x160, 3476794, 0.1, 0.2, 3, asm2
72, 160x160, 4449280, 0.1, 0.2, 3, asm2
73, 160x160, 3361703, 0.1, 0.2, 3, asm2
74, 160x160, 5370730, 0.1, 0.2, 3, asm2
75, 160x160, 6312421, 0.1, 0.2, 3, asm2
76, 160x160, 6109576, 0.1, 0.2, 3, asm2
77, 160x160, 5083255, 0.1, 0.2, 3, asm2
78, 160x160, 4251466, 0.1, 0.2, 3, asm2
79, 160x160, 3279658, 0.1, 0.2, 3, asm2
80, 160x160, 3371412, 0.1, 0.2, 3, asm2
81, 160x160, 5832419, 0.1, 0.2, 3, asm2
82, 160x160, 8621166, 0.1, 0.2, 3, asm2
83, 160x160, 4474020, 0.1, 0.2, 3, asm2
84, 160x160, 3522684, 0.1, 0.2, 3, asm2
85, 160x160, 3662906, 0.1, 0.2, 3, asm2
86, 160x160, 4543019, 0.1, 0.2, 3, asm2
87, 160x160, 4445108, 0.1, 0.2, 3, asm2
88, 160x160, 3504667, 0.1, 0.2, 3, asm2
89, 160x160, 7909138, 0.1, 0.2, 3, asm2
90, 160x160, 5648520, 0.1, 0.2, 3, asm2
91, 160x160, 5310625, 0.1, 0.2, 3, asm2
92, 160x160, 3506615, 0.1, 0.2, 3, asm2
93, 160x160, 6046745, 0.1, 0.2, 3, asm2
94, 160x160, 7898269, 0.1, 0.2, 3, asm2
95, 160x160, 4437244, 0.1, 0.2, 3, asm2
96, 160x160, 3506439, 0.1, 0.2, 3, asm2
97, 160x160, 3280946, 0.1, 0.2, 3, asm2
98, 160x160, 8368950, 0.1, 0.2, 3, asm2
99, 160x160, 3469995, 0.1, 0.2, 3, asm2
100, 160x160, 4449446, 0.1, 0.2, 3, asm2
1, 164x160, 3967657, 0.1, 0.2, 3, asm2
2, 164x160, 4369330, 0.1, 0.2, 3, asm2
3, 164x160, 4452772, 0.1, 0.2, 3, asm2
4, 164x160, 5085080, 0.1, 0.2, 3, asm2
5, 164x160, 5427600, 0.1, 0.2, 3, asm2
6, 164x160, 3280824, 0.1, 0.2, 3, asm2
7, 164x160, 3396663, 0.1, 0.2, 3, asm2
8, 164x160, 4287966, 0.1, 0.2, 3, asm2
9, 164x160, 6403019, 0.1, 0.2, 3, asm2
10, 164x160, 4471242, 0.1, 0.2, 3, asm2
11, 164x160, 3519894, 0.1, 0.2, 3, asm2
12, 164x160, 3517077, 0.1, 0.2, 3, asm2
13, 164x160, 5811918, 0.1, 0.2, 3, asm2
14, 164x160, 4251654, 0.1, 0.2, 3, asm2
15, 164x160, 8516708, 0.1, 0.2, 3, asm2
16, 164x160, 4640370, 0.1, 0.2, 3, asm2
17, 164x160, 6355432, 0.1, 0.2, 3, asm2
18, 164x160, 4880465, 0.1, 0.2, 3, asm2
19, 164x160, 4237175, 0.1, 0.2, 3, asm2
20, 164x160, 3535882, 0.1, 0.2, 3, asm2
21, 164x160, 4291629, 0.1, 0.2, 3, asm2
22, 164x160, 4476005, 0.1, 0.2, 3, asm2
23, 164x160, 4257004, 0.1, 0.2, 3, asm2
24, 164x160, 5425190, 0.1, 0.2, 3, asm2
25, 164x160, 6004135, 0.1, 0.2, 3, asm2
26, 164x160, 4265921, 0.1, 0.2, 3, asm2
27, 164x160, 4250425, 0.1, 0.2, 3, asm2
28, 164x160, 3510360, 0.1, 0.2, 3, asm2
29, 164x160, 3367115, 0.1, 0.2, 3, asm2
30, 164x160, 4424795, 0.1, 0.2, 3, asm2
31, 164x160, 4388795, 0.1, 0.2, 3, asm2
32, 164x160, 5051071, 0.1, 0.2, 3, asm2
33, 164x160, 6337931, 0.1, 0.2, 3, asm2
34, 164x160, 5097307, 0.1, 0.2, 3, asm2
35, 164x160, 5368255, 0.1, 0.2, 3, asm2
36, 164x160, 4842368, 0.1, 0.2, 3, asm2
37, 164x160, 3280433, 0.1, 0.2, 3, asm2
38, 164x160, 3397021, 0.1, 0.2, 3, asm2
39, 164x160, 5083690, 0.1, 0.2, 3, asm2
40, 164x160, 5435110, 0.1, 0.2, 3, asm2
41, 164x160, 3496704, 0.1, 0.2, 3, asm2
42, 164x160, 3375648, 0.1, 0.2, 3, asm2
43, 164x160, 3280609, 0.1, 0.2, 3, asm2
44, 164x160, 6076250, 0.1, 0.2, 3, asm2
45, 164x160, 3552799, 0.1, 0.2, 3, asm2
46, 164x160, 4302516, 0.1, 0.2, 3, asm2
47, 164x160, 5164150, 0.1, 0.2, 3, asm2
48, 164x160, 6390725, 0.1, 0.2, 3, asm2
49, 164x160, 4842104, 0.1, 0.2, 3, asm2
50, 164x160, 3985127, 0.1, 0.2, 3, asm2
51, 164x160, 3384275, 0.1, 0.2, 3, asm2
52, 164x160, 3402145, 0.1, 0.2, 3, asm2
53, 164x160, 4290954, 0.1, 0.2, 3, asm2
54, 164x160, 4839320, 0.1, 0.2, 3, asm2
55, 164x160, 4957711, 0.1, 0.2, 3, asm2
56, 164x160, 4935999, 0.1, 0.2, 3, asm2
57, 164x160, 6042060, 0.1, 0.2, 3, asm2
58, 164x160, 4305287, 0.1, 0.2, 3, asm2
59, 164x160, 5390565, 0.1, 0.2, 3, asm2
60, 164x160, 6297767, 0.1, 0.2, 3, asm2
61, 164x160, 4313075, 0.1, 0.2, 3, asm2
62, 164x160, 3429941, 0.1, 0.2, 3, asm2
63, 164x160, 3280258, 0.1, 0.2, 3, asm2
64, 164x160, 3291560, 0.1, 0.2, 3, asm2
65, 164x160, 3318632, 0.1, 0.2, 3, asm2
66, 164x160, 3381348, 0.1, 0.2, 3, asm2
67, 164x160, 3332988, 0.1, 0.2, 3, asm2
68, 164x160, 4308800, 0.1, 0.2, 3, asm2
69, 164x160, 4621582, 0.1, 0.2, 3, asm2
70, 164x160, 4858016, 0.1, 0.2, 3, asm2
71, 164x160, 3507409, 0.1, 0.2, 3, asm2
72, 164x160, 3280263, 0.1, 0.2, 3, asm2
73, 164x160, 7285314, 0.1, 0.2, 3, asm2
74, 164x160, 5720485, 0.1, 0.2, 3, asm2
75, 164x160, 3547373, 0.1, 0.2, 3, asm2
76, 164x160, 3506964, 0.1, 0.2, 3, asm2
77, 164x160, 3280364, 0.1, 0.2, 3, asm2
78, 164x160, 5728891, 0.1, 0.2, 3, asm2
79, 164x160, 3568697, 0.1, 0.2, 3, asm2
80, 164x160, 4316050, 0.1, 0.2, 3, asm2
81, 164x160, 3506079, 0.1, 0.2, 3, asm2
82, 164x160, 3279930, 0.1, 0.2, 3, asm2
83, 164x160, 8619400, 0.1, 0.2, 3, asm2
84, 164x160, 3295585, 0.1, 0.2, 3, asm2
85, 164x160, 4391046, 0.1, 0.2, 3, asm2
86, 164x160, 3292140, 0.1, 0.2, 3, asm2
87, 164x160, 3280343, 0.1, 0.2, 3, asm2
88, 164x160, 3517730, 0.1, 0.2, 3, asm2
89, 164x160, 3354321, 0.1, 0.2, 3, asm2
90, 164x160, 6569685, 0.1, 0.2, 3, asm2
91, 164x160, 6499531, 0.1, 0.2, 3, asm2
92, 164x160, 4696338, 0.1, 0.2, 3, asm2
93, 164x160, 3291457, 0.1, 0.2, 3, asm2
94, 164x160, 6801636, 0.1, 0.2, 3, asm2
95, 164x160, 3292967, 0.1, 0.2, 3, asm2
96, 164x160, 3515374, 0.1, 0.2, 3, asm2
97, 164x160, 3341146, 0.1, 0.2, 3, asm2
98, 164x160, 6849840, 0.1, 0.2, 3, asm2
99, 164x160, 4621846, 0.1, 0.2, 3, asm2
100, 164x160, 3280488, 0.1, 0.2, 3, asm2
1, 160x160, 3506361, 0.1, 0.2, 3, asm2
2, 160x160, 3389380, 0.1, 0.2, 3, asm2
3, 160x160, 4437396, 0.1, 0.2, 3, asm2
4, 160x160, 4281155, 0.1, 0.2, 3, asm2
5, 160x160, 4441040, 0.1, 0.2, 3, asm2
6, 160x160, 3554318, 0.1, 0.2, 3, asm2
7, 160x160, 3294100, 0.1, 0.2, 3, asm2
8, 160x160, 6790776, 0.1, 0.2, 3, asm2
9, 160x160, 3291288, 0.1, 0.2, 3, asm2
10, 160x160, 5651425, 0.1, 0.2, 3, asm2
11, 160x160, 8572859, 0.1, 0.2, 3, asm2
12, 160x160, 3529497, 0.1, 0.2, 3, asm2
13, 160x160, 3996709, 0.1, 0.2, 3, asm2
14, 160x160, 5152860, 0.1, 0.2, 3, asm2
15, 160x160, 3524776, 0.1, 0.2, 3, asm2
16, 160x160, 4269162, 0.1, 0.2, 3, asm2
17, 160x160, 4886329, 0.1, 0.2, 3, asm2
18, 160x160, 7262022, 0.1, 0.2, 3, asm2
19, 160x160, 4236796, 0.1, 0.2, 3, asm2
20, 160x160, 3700786, 0.1, 0.2, 3, asm2
21, 160x160, 4794484, 0.1, 0.2, 3, asm2
22, 160x160, 7028849, 0.1, 0.2, 3, asm2
23, 160x160, 3291576, 0.1, 0.2, 3, asm2
24, 160x160, 4520654, 0.1, 0.2, 3, asm2
25, 160x160, 3291488, 0.1, 0.2, 3, asm2
26, 160x160, 3386033, 0.1, 0.2, 3, asm2
27, 160x160, 8203271, 0.1, 0.2, 3, asm2
28, 160x160, 5486565, 0.1, 0.2, 3, asm2
29, 160x160, 6044500, 0.1, 0.2, 3, asm2
30, 160x160, 5441360, 0.1, 0.2, 3, asm2
31, 160x160, 3345149, 0.1, 0.2, 3, asm2
32, 160x160, 4269259, 0.1, 0.2, 3, asm2
33, 160x160, 4293446, 0.1, 0.2, 3, asm2
34, 160x160, 3371527, 0.1, 0.2, 3, asm2
35, 160x160, 3370019, 0.1, 0.2, 3, asm2
36, 160x160, 3365351, 0.1, 0.2, 3, asm2
37, 160x160, 5125695, 0.1, 0.2, 3, asm2
38, 160x160, 3280260, 0.1, 0.2, 3, asm2
39, 160x160, 4318425, 0.1, 0.2, 3, asm2
40, 160x160, 4741959, 0.1, 0.2, 3, asm2
41, 160x160, 6481518, 0.1, 0.2, 3, asm2
42, 160x160, 3291006, 0.1, 0.2, 3, asm2
43, 160x160, 5102645, 0.1, 0.2, 3, asm2
44, 160x160, 3451656, 0.1, 0.2, 3, asm2
45, 160x160, 6067250, 0.1, 0.2, 3, asm2
46, 160x160, 3506446, 0.1, 0.2, 3, asm2
47, 160x160, 6374231, 0.1, 0.2, 3, asm2
48, 160x160, 3291157, 0.1, 0.2, 3, asm2
49, 160x160, 6414962, 0.1, 0.2, 3, asm2
50, 160x160, 3333855, 0.1, 0.2, 3, asm2
51, 160x160, 6000895, 0.1, 0.2, 3, asm2
52, 160x160, 3506403, 0.1, 0.2, 3, asm2
53, 160x160, 4311433, 0.1, 0.2, 3, asm2
54, 160x160, 4638384, 0.1, 0.2, 3, asm2
55, 160x160, 3279685, 0.1, 0.2, 3, asm2
56, 160x160, 6940750, 0.1, 0.2, 3, asm2
57, 160x160, 4842208, 0.1, 0.2, 3, asm2
58, 160x160, 5212995, 0.1, 0.2, 3, asm2
59, 160x160, 4851844, 0.1, 0.2, 3, asm2
60, 160x160, 5140855, 0.1, 0.2, 3, asm2
61, 160x160, 3546109, 0.1, 0.2, 3, asm2
62, 160x160, 3280809, 0.1, 0.2, 3, asm2
63, 160x160, 6463991, 0.1, 0.2, 3, asm2
64, 160x160, 3292724, 0.1, 0.2, 3, asm2
65, 160x160, 3295758, 0.1, 0.2, 3, asm2
66, 160x160, 3391561, 0.1, 0.2, 3, asm2
67, 160x160, 3290688, 0.1, 0.2, 3, asm2
68, 160x160, 4400508, 0.1, 0.2, 3, asm2
69, 160x160, 4458852, 0.1, 0.2, 3, asm2
70, 160x160, 4030264, 0.1, 0.2, 3, asm2
71, 160x160, 6000570, 0.1, 0.2, 3, asm2
72, 160x160, 3446791, 0.1, 0.2, 3, asm2
73, 160x160, 6073150, 0.1, 0.2, 3, asm2
74, 160x160, 3414793, 0.1, 0.2, 3, asm2
75, 160x160, 4858488, 0.1, 0.2, 3, asm2
76, 160x160, 3372155, 0.1, 0.2, 3, asm2
77, 160x160, 4622008, 0.1, 0.2, 3, asm2
78, 160x160, 3308195, 0.1, 0.2, 3, asm2
79, 160x160, 6003755, 0.1, 0.2, 3, asm2
80, 160x160, 4309846, 0.1, 0.2, 3, asm2
81, 160x160, 5368965, 0.1, 0.2, 3, asm2
