N, WxH, Clock, Param0, Param1, Param2
91, 164x160, 3478696, 0.1, 0.2, 3, c
92, 164x160, 3500162, 0.1, 0.2, 3, c
93, 164x160, 3475454, 0.1, 0.2, 3, c
94, 164x160, 3003868, 0.1, 0.2, 3, c
95, 164x160, 3476446, 0.1, 0.2, 3, c
96, 164x160, 4389035, 0.1, 0.2, 3, c
97, 164x160, 3875150, 0.1, 0.2, 3, c
98, 164x160, 2692418, 0.1, 0.2, 3, c
99, 164x160, 2691464, 0.1, 0.2, 3, c
100, 164x160, 3477288, 0.1, 0.2, 3, c
1, 160x160, 2597630, 0.1, 0.2, 3, c
2, 160x160, 3415123, 0.1, 0.2, 3, c
3, 160x160, 4059250, 0.1, 0.2, 3, c
4, 160x160, 2680938, 0.1, 0.2, 3, c
5, 160x160, 3268783, 0.1, 0.2, 3, c
6, 160x160, 2735308, 0.1, 0.2, 3, c
7, 160x160, 4591550, 0.1, 0.2, 3, c
8, 160x160, 2535542, 0.1, 0.2, 3, c
9, 160x160, 3794172, 0.1, 0.2, 3, c
10, 160x160, 2718630, 0.1, 0.2, 3, c
11, 160x160, 2538009, 0.1, 0.2, 3, c
12, 160x160, 4644100, 0.1, 0.2, 3, c
13, 160x160, 3581888, 0.1, 0.2, 3, c
14, 160x160, 2510079, 0.1, 0.2, 3, c
15, 160x160, 2621273, 0.1, 0.2, 3, c
16, 160x160, 2706350, 0.1, 0.2, 3, c
17, 160x160, 4609008, 0.1, 0.2, 3, c
18, 160x160, 2551908, 0.1, 0.2, 3, c
19, 160x160, 2487427, 0.1, 0.2, 3, c
20, 160x160, 3379760, 0.1, 0.2, 3, c
21, 160x160, 4322060, 0.1, 0.2, 3, c
22, 160x160, 4062546, 0.1, 0.2, 3, c
23, 160x160, 3352124, 0.1, 0.2, 3, c
24, 160x160, 3338351, 0.1, 0.2, 3, c
25, 160x160, 4097855, 0.1, 0.2, 3, c
26, 160x160, 2598272, 0.1, 0.2, 3, c
27, 160x160, 3935410, 0.1, 0.2, 3, c
28, 160x160, 2690805, 0.1, 0.2, 3, c
29, 160x160, 5851781, 0.1, 0.2, 3, c
30, 160x160, 3272550, 0.1, 0.2, 3, c
31, 160x160, 5305348, 0.1, 0.2, 3, c
32, 160x160, 3996344, 0.1, 0.2, 3, c
33, 160x160, 3445133, 0.1, 0.2, 3, c
34, 160x160, 4924206, 0.1, 0.2, 3, c
35, 160x160, 2710931, 0.1, 0.2, 3, c
36, 160x160, 4284315, 0.1, 0.2, 3, c
37, 160x160, 2486425, 0.1, 0.2, 3, c
38, 160x160, 3212621, 0.1, 0.2, 3, c
39, 160x160, 2708222, 0.1, 0.2, 3, c
40, 160x160, 2487467, 0.1, 0.2, 3, c
41, 160x160, 2588346, 0.1, 0.2, 3, c
42, 160x160, 2619833, 0.1, 0.2, 3, c
43, 160x160, 2570773, 0.1, 0.2, 3, c
44, 160x160, 3274017, 0.1, 0.2, 3, c
45, 160x160, 2600814, 0.1, 0.2, 3, c
46, 160x160, 2659876, 0.1, 0.2, 3, c
47, 160x160, 2487376, 0.1, 0.2, 3, c
48, 160x160, 3671332, 0.1, 0.2, 3, c
49, 160x160, 2659376, 0.1, 0.2, 3, c
50, 160x160, 2535351, 0.1, 0.2, 3, c
51, 160x160, 2488509, 0.1, 0.2, 3, c
52, 160x160, 2571376, 0.1, 0.2, 3, c
53, 160x160, 2659164, 0.1, 0.2, 3, c
54, 160x160, 6498683, 0.1, 0.2, 3, c
55, 160x160, 3353324, 0.1, 0.2, 3, c
56, 160x160, 3504892, 0.1, 0.2, 3, c
57, 160x160, 2487185, 0.1, 0.2, 3, c
58, 160x160, 2486352, 0.1, 0.2, 3, c
59, 160x160, 2486179, 0.1, 0.2, 3, c
60, 160x160, 3414032, 0.1, 0.2, 3, c
61, 160x160, 3212971, 0.1, 0.2, 3, c
62, 160x160, 6525617, 0.1, 0.2, 3, c
63, 160x160, 4752088, 0.1, 0.2, 3, c
64, 160x160, 3211767, 0.1, 0.2, 3, c
65, 160x160, 3670860, 0.1, 0.2, 3, c
66, 160x160, 2719494, 0.1, 0.2, 3, c
67, 160x160, 4535745, 0.1, 0.2, 3, c
68, 160x160, 3353928, 0.1, 0.2, 3, c
69, 160x160, 3284716, 0.1, 0.2, 3, c
70, 160x160, 3493243, 0.1, 0.2, 3, c
71, 160x160, 3316835, 0.1, 0.2, 3, c
72, 160x160, 3504834, 0.1, 0.2, 3, c
73, 160x160, 2508815, 0.1, 0.2, 3, c
74, 160x160, 3756275, 0.1, 0.2, 3, c
75, 160x160, 2513293, 0.1, 0.2, 3, c
76, 160x160, 2659449, 0.1, 0.2, 3, c
77, 160x160, 6426483, 0.1, 0.2, 3, c
78, 160x160, 3352236, 0.1, 0.2, 3, c
79, 160x160, 4958019, 0.1, 0.2, 3, c
80, 160x160, 3132743, 0.1, 0.2, 3, c
81, 160x160, 4356570, 0.1, 0.2, 3, c
82, 160x160, 4483360, 0.1, 0.2, 3, c
83, 160x160, 2909297, 0.1, 0.2, 3, c
84, 160x160, 5595350, 0.1, 0.2, 3, c
85, 160x160, 2687267, 0.1, 0.2, 3, c
86, 160x160, 2487073, 0.1, 0.2, 3, c
87, 160x160, 2671651, 0.1, 0.2, 3, c
88, 160x160, 3211863, 0.1, 0.2, 3, c
89, 160x160, 4220605, 0.1, 0.2, 3, c
90, 160x160, 2571262, 0.1, 0.2, 3, c
91, 160x160, 2487255, 0.1, 0.2, 3, c
92, 160x160, 2649628, 0.1, 0.2, 3, c
93, 160x160, 3279188, 0.1, 0.2, 3, c
94, 160x160, 6424308, 0.1, 0.2, 3, c
95, 160x160, 4283265, 0.1, 0.2, 3, c
96, 160x160, 6288413, 0.1, 0.2, 3, c
97, 160x160, 2867616, 0.1, 0.2, 3, c
98, 160x160, 3501835, 0.1, 0.2, 3, c
99, 160x160, 4817062, 0.1, 0.2, 3, c
100, 160x160, 3353912, 0.1, 0.2, 3, c
1, 164x160, 5770386, 0.1, 0.2, 3, c
2, 164x160, 3898550, 0.1, 0.2, 3, c
3, 164x160, 2563555, 0.1, 0.2, 3, c
4, 164x160, 4241415, 0.1, 0.2, 3, c
5, 164x160, 4302145, 0.1, 0.2, 3, c
6, 164x160, 2546824, 0.1, 0.2, 3, c
7, 164x160, 2632912, 0.1, 0.2, 3, c
8, 164x160, 6395475, 0.1, 0.2, 3, c
9, 164x160, 5905886, 0.1, 0.2, 3, c
10, 164x160, 2464043, 0.1, 0.2, 3, c
11, 164x160, 2555865, 0.1, 0.2, 3, c
12, 164x160, 6010828, 0.1, 0.2, 3, c
13, 164x160, 2462157, 0.1, 0.2, 3, c
14, 164x160, 4574900, 0.1, 0.2, 3, c
15, 164x160, 2631375, 0.1, 0.2, 3, c
16, 164x160, 3470680, 0.1, 0.2, 3, c
17, 164x160, 6024354, 0.1, 0.2, 3, c
18, 164x160, 3588098, 0.1, 0.2, 3, c
19, 164x160, 6362484, 0.1, 0.2, 3, c
20, 164x160, 2656579, 0.1, 0.2, 3, c
21, 164x160, 3816940, 0.1, 0.2, 3, c
22, 164x160, 3182262, 0.1, 0.2, 3, c
23, 164x160, 2747159, 0.1, 0.2, 3, c
24, 164x160, 2462991, 0.1, 0.2, 3, c
25, 164x160, 2552697, 0.1, 0.2, 3, c
26, 164x160, 2823794, 0.1, 0.2, 3, c
27, 164x160, 3923600, 0.1, 0.2, 3, c
28, 164x160, 2534802, 0.1, 0.2, 3, c
29, 164x160, 3886560, 0.1, 0.2, 3, c
30, 164x160, 3181442, 0.1, 0.2, 3, c
31, 164x160, 2553217, 0.1, 0.2, 3, c
32, 164x160, 2560688, 0.1, 0.2, 3, c
33, 164x160, 4860969, 0.1, 0.2, 3, c
34, 164x160, 2463091, 0.1, 0.2, 3, c
35, 164x160, 2543370, 0.1, 0.2, 3, c
36, 164x160, 3817045, 0.1, 0.2, 3, c
37, 164x160, 5090630, 0.1, 0.2, 3, c
38, 164x160, 3966570, 0.1, 0.2, 3, c
39, 164x160, 3180117, 0.1, 0.2, 3, c
40, 164x160, 3611527, 0.1, 0.2, 3, c
41, 164x160, 2633394, 0.1, 0.2, 3, c
42, 164x160, 3216521, 0.1, 0.2, 3, c
43, 164x160, 4157085, 0.1, 0.2, 3, c
44, 164x160, 2666673, 0.1, 0.2, 3, c
45, 164x160, 2563337, 0.1, 0.2, 3, c
46, 164x160, 2557288, 0.1, 0.2, 3, c
47, 164x160, 2615377, 0.1, 0.2, 3, c
48, 164x160, 3531146, 0.1, 0.2, 3, c
49, 164x160, 2464427, 0.1, 0.2, 3, c
50, 164x160, 5992250, 0.1, 0.2, 3, c
51, 164x160, 3562900, 0.1, 0.2, 3, c
52, 164x160, 2530555, 0.1, 0.2, 3, c
53, 164x160, 2651494, 0.1, 0.2, 3, c
54, 164x160, 3841100, 0.1, 0.2, 3, c
55, 164x160, 3340464, 0.1, 0.2, 3, c
56, 164x160, 3180437, 0.1, 0.2, 3, c
57, 164x160, 4089050, 0.1, 0.2, 3, c
