N, WxH, Clock, Param0, Param1, Param2
29, 160x160, 4727473, 0.1, 0.2, 3, asm2
30, 160x160, 4297250, 0.1, 0.2, 3, asm2
31, 160x160, 6092105, 0.1, 0.2, 3, asm2
32, 160x160, 3466817, 0.1, 0.2, 3, asm2
33, 160x160, 5403670, 0.1, 0.2, 3, asm2
34, 160x160, 3331212, 0.1, 0.2, 3, asm2
35, 160x160, 4453146, 0.1, 0.2, 3, asm2
36, 160x160, 4303058, 0.1, 0.2, 3, asm2
37, 160x160, 6100830, 0.1, 0.2, 3, asm2
38, 160x160, 3329158, 0.1, 0.2, 3, asm2
39, 160x160, 4438402, 0.1, 0.2, 3, asm2
40, 160x160, 4315296, 0.1, 0.2, 3, asm2
41, 160x160, 4297683, 0.1, 0.2, 3, asm2
42, 160x160, 5456130, 0.1, 0.2, 3, asm2
43, 160x160, 3408577, 0.1, 0.2, 3, asm2
44, 160x160, 6147095, 0.1, 0.2, 3, asm2
45, 160x160, 3592166, 0.1, 0.2, 3, asm2
46, 160x160, 3314040, 0.1, 0.2, 3, asm2
47, 160x160, 4308867, 0.1, 0.2, 3, asm2
48, 160x160, 3411415, 0.1, 0.2, 3, asm2
49, 160x160, 5233885, 0.1, 0.2, 3, asm2
50, 160x160, 3540536, 0.1, 0.2, 3, asm2
51, 160x160, 4348480, 0.1, 0.2, 3, asm2
52, 160x160, 4277704, 0.1, 0.2, 3, asm2
53, 160x160, 4510932, 0.1, 0.2, 3, asm2
54, 160x160, 3568522, 0.1, 0.2, 3, asm2
55, 160x160, 6573700, 0.1, 0.2, 3, asm2
56, 160x160, 3386852, 0.1, 0.2, 3, asm2
57, 160x160, 4281454, 0.1, 0.2, 3, asm2
58, 160x160, 4547001, 0.1, 0.2, 3, asm2
59, 160x160, 4532873, 0.1, 0.2, 3, asm2
60, 160x160, 4335108, 0.1, 0.2, 3, asm2
61, 160x160, 3390502, 0.1, 0.2, 3, asm2
62, 160x160, 3558397, 0.1, 0.2, 3, asm2
63, 160x160, 4279358, 0.1, 0.2, 3, asm2
64, 160x160, 4688246, 0.1, 0.2, 3, asm2
65, 160x160, 3312758, 0.1, 0.2, 3, asm2
66, 160x160, 6087200, 0.1, 0.2, 3, asm2
67, 160x160, 3463756, 0.1, 0.2, 3, asm2
68, 160x160, 4423593, 0.1, 0.2, 3, asm2
69, 160x160, 4321813, 0.1, 0.2, 3, asm2
70, 160x160, 4319971, 0.1, 0.2, 3, asm2
71, 160x160, 4348633, 0.1, 0.2, 3, asm2
72, 160x160, 4334550, 0.1, 0.2, 3, asm2
73, 160x160, 3335179, 0.1, 0.2, 3, asm2
74, 160x160, 4514160, 0.1, 0.2, 3, asm2
75, 160x160, 3350285, 0.1, 0.2, 3, asm2
76, 160x160, 3350843, 0.1, 0.2, 3, asm2
77, 160x160, 4299912, 0.1, 0.2, 3, asm2
78, 160x160, 4308316, 0.1, 0.2, 3, asm2
79, 160x160, 3444199, 0.1, 0.2, 3, asm2
80, 160x160, 5158505, 0.1, 0.2, 3, asm2
81, 160x160, 4926083, 0.1, 0.2, 3, asm2
82, 160x160, 4298350, 0.1, 0.2, 3, asm2
83, 160x160, 3390852, 0.1, 0.2, 3, asm2
84, 160x160, 4667138, 0.1, 0.2, 3, asm2
85, 160x160, 4304735, 0.1, 0.2, 3, asm2
86, 160x160, 3332261, 0.1, 0.2, 3, asm2
87, 160x160, 4919684, 0.1, 0.2, 3, asm2
