N, WxH, Clock, Param0, Param1, Param2
90, 164x160, 5667820, 0.1, 0.2, 3, asm1
91, 164x160, 4045039, 0.1, 0.2, 3, asm1
92, 164x160, 4152018, 0.1, 0.2, 3, asm1
93, 164x160, 10023728, 0.1, 0.2, 3, asm1
94, 164x160, 5120375, 0.1, 0.2, 3, asm1
95, 164x160, 4238112, 0.1, 0.2, 3, asm1
96, 164x160, 5317110, 0.1, 0.2, 3, asm1
97, 164x160, 9483979, 0.1, 0.2, 3, asm1
98, 164x160, 4238833, 0.1, 0.2, 3, asm1
99, 164x160, 5248615, 0.1, 0.2, 3, asm1
100, 164x160, 4257506, 0.1, 0.2, 3, asm1
1, 160x160, 6362055, 0.1, 0.2, 3, asm1
2, 160x160, 5235172, 0.1, 0.2, 3, asm1
3, 160x160, 3884684, 0.1, 0.2, 3, asm1
4, 160x160, 9945442, 0.1, 0.2, 3, asm1
5, 160x160, 7252898, 0.1, 0.2, 3, asm1
6, 160x160, 3977709, 0.1, 0.2, 3, asm1
7, 160x160, 5245110, 0.1, 0.2, 3, asm1
8, 160x160, 4198055, 0.1, 0.2, 3, asm1
9, 160x160, 6689685, 0.1, 0.2, 3, asm1
10, 160x160, 3884900, 0.1, 0.2, 3, asm1
11, 160x160, 6763195, 0.1, 0.2, 3, asm1
12, 160x160, 4097794, 0.1, 0.2, 3, asm1
13, 160x160, 3884224, 0.1, 0.2, 3, asm1
14, 160x160, 5075533, 0.1, 0.2, 3, asm1
15, 160x160, 5472104, 0.1, 0.2, 3, asm1
16, 160x160, 3883973, 0.1, 0.2, 3, asm1
17, 160x160, 3981091, 0.1, 0.2, 3, asm1
18, 160x160, 5732660, 0.1, 0.2, 3, asm1
19, 160x160, 3883552, 0.1, 0.2, 3, asm1
20, 160x160, 5115763, 0.1, 0.2, 3, asm1
21, 160x160, 10064233, 0.1, 0.2, 3, asm1
22, 160x160, 3958506, 0.1, 0.2, 3, asm1
23, 160x160, 5440290, 0.1, 0.2, 3, asm1
24, 160x160, 7081690, 0.1, 0.2, 3, asm1
25, 160x160, 3977078, 0.1, 0.2, 3, asm1
