N, WxH, Clock, Param0, Param1, Param2
7, 128x128, 2385549, 30.0, 1.0, 0.1
7, 128x128, 2779409, 30.0, 1.0, 0.1
7, 128x128, 3843210, 30.0, 1.0, 0.1
8, 144x144, 3599300, 30.0, 1.0, 0.1
8, 144x144, 3885612, 30.0, 1.0, 0.1
8, 144x144, 4392970, 30.0, 1.0, 0.1
8, 144x144, 4387005, 30.0, 1.0, 0.1
8, 144x144, 2946106, 30.0, 1.0, 0.1
8, 144x144, 3002240, 30.0, 1.0, 0.1
8, 144x144, 4217688, 30.0, 1.0, 0.1
8, 144x144, 2937121, 30.0, 1.0, 0.1
8, 144x144, 4687835, 30.0, 1.0, 0.1
8, 144x144, 2917806, 30.0, 1.0, 0.1
9, 160x160, 3701285, 30.0, 1.0, 0.1
9, 160x160, 6376451, 30.0, 1.0, 0.1
9, 160x160, 5988190, 30.0, 1.0, 0.1
9, 160x160, 3634094, 30.0, 1.0, 0.1
9, 160x160, 4222735, 30.0, 1.0, 0.1
9, 160x160, 5457610, 30.0, 1.0, 0.1
9, 160x160, 3716175, 30.0, 1.0, 0.1
9, 160x160, 5271350, 30.0, 1.0, 0.1
9, 160x160, 4414037, 30.0, 1.0, 0.1
9, 160x160, 3561137, 30.0, 1.0, 0.1
10, 176x176, 5260696, 30.0, 1.0, 0.1
10, 176x176, 4226478, 30.0, 1.0, 0.1
10, 176x176, 5572504, 30.0, 1.0, 0.1
10, 176x176, 4141342, 30.0, 1.0, 0.1
10, 176x176, 4246728, 30.0, 1.0, 0.1
10, 176x176, 5403956, 30.0, 1.0, 0.1
10, 176x176, 4525694, 30.0, 1.0, 0.1
10, 176x176, 5918432, 30.0, 1.0, 0.1
10, 176x176, 4614749, 30.0, 1.0, 0.1
10, 176x176, 5122291, 30.0, 1.0, 0.1
11, 192x192, 5046685, 30.0, 1.0, 0.1
11, 192x192, 7197724, 30.0, 1.0, 0.1
11, 192x192, 4800597, 30.0, 1.0, 0.1
11, 192x192, 5539422, 30.0, 1.0, 0.1
11, 192x192, 8026708, 30.0, 1.0, 0.1
11, 192x192, 6505144, 30.0, 1.0, 0.1
11, 192x192, 5147229, 30.0, 1.0, 0.1
11, 192x192, 5721269, 30.0, 1.0, 0.1
11, 192x192, 6829816, 30.0, 1.0, 0.1
11, 192x192, 6518268, 30.0, 1.0, 0.1
12, 208x208, 7389942, 30.0, 1.0, 0.1
12, 208x208, 7978047, 30.0, 1.0, 0.1
12, 208x208, 6995712, 30.0, 1.0, 0.1
12, 208x208, 7487341, 30.0, 1.0, 0.1
12, 208x208, 8014766, 30.0, 1.0, 0.1
12, 208x208, 5845445, 30.0, 1.0, 0.1
12, 208x208, 8605587, 30.0, 1.0, 0.1
12, 208x208, 7577005, 30.0, 1.0, 0.1
12, 208x208, 7953416, 30.0, 1.0, 0.1
12, 208x208, 6215185, 30.0, 1.0, 0.1
13, 224x224, 7215409, 30.0, 1.0, 0.1
13, 224x224, 8723521, 30.0, 1.0, 0.1
13, 224x224, 10092261, 30.0, 1.0, 0.1
13, 224x224, 9584697, 30.0, 1.0, 0.1
13, 224x224, 6877130, 30.0, 1.0, 0.1
13, 224x224, 8476770, 30.0, 1.0, 0.1
13, 224x224, 7134128, 30.0, 1.0, 0.1
13, 224x224, 10188260, 30.0, 1.0, 0.1
13, 224x224, 7073230, 30.0, 1.0, 0.1
13, 224x224, 11070925, 30.0, 1.0, 0.1
14, 240x240, 10105062, 30.0, 1.0, 0.1
14, 240x240, 11445674, 30.0, 1.0, 0.1
14, 240x240, 10468802, 30.0, 1.0, 0.1
14, 240x240, 11781515, 30.0, 1.0, 0.1
14, 240x240, 7814991, 30.0, 1.0, 0.1
14, 240x240, 10966403, 30.0, 1.0, 0.1
14, 240x240, 9601257, 30.0, 1.0, 0.1
14, 240x240, 7951496, 30.0, 1.0, 0.1
14, 240x240, 8637048, 30.0, 1.0, 0.1
14, 240x240, 14444701, 30.0, 1.0, 0.1
15, 256x256, 9318885, 30.0, 1.0, 0.1
15, 256x256, 12846290, 30.0, 1.0, 0.1
15, 256x256, 9478226, 30.0, 1.0, 0.1
15, 256x256, 9317803, 30.0, 1.0, 0.1
15, 256x256, 13744660, 30.0, 1.0, 0.1
15, 256x256, 13476920, 30.0, 1.0, 0.1
15, 256x256, 16349737, 30.0, 1.0, 0.1
15, 256x256, 12462446, 30.0, 1.0, 0.1
15, 256x256, 9227305, 30.0, 1.0, 0.1
15, 256x256, 10160230, 30.0, 1.0, 0.1
16, 272x272, 11338999, 30.0, 1.0, 0.1
16, 272x272, 14171910, 30.0, 1.0, 0.1
16, 272x272, 14803848, 30.0, 1.0, 0.1
16, 272x272, 12507895, 30.0, 1.0, 0.1
16, 272x272, 16933453, 30.0, 1.0, 0.1
16, 272x272, 14944576, 30.0, 1.0, 0.1
16, 272x272, 10295382, 30.0, 1.0, 0.1
16, 272x272, 13384529, 30.0, 1.0, 0.1
16, 272x272, 10338082, 30.0, 1.0, 0.1
16, 272x272, 11204972, 30.0, 1.0, 0.1
17, 288x288, 12853071, 30.0, 1.0, 0.1
17, 288x288, 14646663, 30.0, 1.0, 0.1
17, 288x288, 11701590, 30.0, 1.0, 0.1
17, 288x288, 10976794, 30.0, 1.0, 0.1
17, 288x288, 11674679, 30.0, 1.0, 0.1
17, 288x288, 17229784, 30.0, 1.0, 0.1
17, 288x288, 20615624, 30.0, 1.0, 0.1
17, 288x288, 11877772, 30.0, 1.0, 0.1
17, 288x288, 15567584, 30.0, 1.0, 0.1
17, 288x288, 16243150, 30.0, 1.0, 0.1
18, 304x304, 15230403, 30.0, 1.0, 0.1
18, 304x304, 13806990, 30.0, 1.0, 0.1
18, 304x304, 13395831, 30.0, 1.0, 0.1
18, 304x304, 12908192, 30.0, 1.0, 0.1
18, 304x304, 18034323, 30.0, 1.0, 0.1
18, 304x304, 16302952, 30.0, 1.0, 0.1
18, 304x304, 13015549, 30.0, 1.0, 0.1
18, 304x304, 12802765, 30.0, 1.0, 0.1
18, 304x304, 12676131, 30.0, 1.0, 0.1
18, 304x304, 16105497, 30.0, 1.0, 0.1
19, 320x320, 17964530, 30.0, 1.0, 0.1
19, 320x320, 17445873, 30.0, 1.0, 0.1
19, 320x320, 19131826, 30.0, 1.0, 0.1
19, 320x320, 15800749, 30.0, 1.0, 0.1
19, 320x320, 18990062, 30.0, 1.0, 0.1
19, 320x320, 17249408, 30.0, 1.0, 0.1
19, 320x320, 13593512, 30.0, 1.0, 0.1
19, 320x320, 17401119, 30.0, 1.0, 0.1
19, 320x320, 18206177, 30.0, 1.0, 0.1
19, 320x320, 20857870, 30.0, 1.0, 0.1
